TTT,LOS,Date of Search,Index,Hotel Name,Price Before Tax,Price After Tax,Rating,Classification,Reviews,Neighborhood
11,3,2024-07-27,10,Fairfield Inn & Suites New York Midtown Manhattan/Penn Station,270,313,8.8,Excellent,1320,Chelsea
11,3,2024-07-27,11,Courtyard by Marriott New York City Manhattan Fifth Avenue,254,295,8.4,Very Good,1001,New York
11,3,2024-07-27,12,Millennium Hilton New York One UN Plaza,254,335,8.2,Very Good,1382,New York
11,3,2024-07-27,13,Freehand New York,224,294,8.2,Very Good,1074,New York
11,3,2024-07-27,14,RIU Plaza Manhattan Times Square,445,370,9.0,Wonderful,3279,Theater District
11,3,2024-07-27,15,"Club Quarters Hotel, Grand Central",288,363,8.8,Excellent,2047,New York
11,3,2024-07-27,16,70 Park Avenue,220,296,9.0,Wonderful,1004,New York
11,3,2024-07-27,17,Hyatt Grand Central New York,278,369,8.0,Very Good,3851,New York
11,3,2024-07-27,18,Chelsea Savoy Hotel,275,319,8.6,Excellent,2006,Chelsea
11,3,2024-07-27,19,Fairfield Inn by Marriott New York Manhattan/Times Square,281,326,8.8,Excellent,1148,New York
11,3,2024-07-27,20,Hilton Garden Inn New York/Manhattan-Midtown East,265,308,8.2,Very Good,1256,New York
11,3,2024-07-27,21,World Center Hotel,270,342,8.6,Excellent,2098,New York
11,3,2024-07-27,22,The FIDI Hotel,254,270,8.8,Excellent,440,New York
11,3,2024-07-27,23,Arlo NoMad,289,342,8.6,Excellent,1324,New York
11,3,2024-07-27,24,Soho 54,269,347,7.4,Good,1046,New York
11,3,2024-07-27,25,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,246,286,8.8,Excellent,1734,New York
11,3,2024-07-27,26,"The Lexington Hotel, Autograph Collection",220,291,8.4,Very Good,1008,New York
11,3,2024-07-27,27,Hilton Garden Inn New York/West 35th Street,280,325,9.0,Wonderful,2177,New York
11,3,2024-07-27,28,"The Beekman, A Thompson Hotel, by Hyatt",336,435,9.4,Exceptional,1003,New York
11,3,2024-07-27,29,Best Western Premier Empire State Hotel,267,310,9.0,Wonderful,711,New York
11,3,2024-07-27,30,"Club Quarters Hotel, World Trade Center",260,331,8.6,Excellent,1431,New York
11,3,2024-07-27,31,Paramount Times Square,224,301,7.2,Good,2773,Theater District
11,3,2024-07-27,32,"Holiday Inn Manhattan 6th Ave - Chelsea, an IHG Hotel",254,295,7.4,Good,1007,Chelsea
11,3,2024-07-27,33,Radio City Apartments,291,304,8.8,Excellent,3612,Theater District
11,3,2024-07-27,34,Arlo Midtown,339,388,9.2,Wonderful,5379,New York
11,3,2024-07-27,35,"Club Quarters, Times Square - Midtown",296,372,8.6,Excellent,2655,Central New York City
11,3,2024-07-27,36,Courtyard by Marriott New York Manhattan / Chelsea,281,328,9.2,Wonderful,1005,Chelsea
11,3,2024-07-27,37,Hilton Garden Inn New York/Midtown Park Ave,264,307,8.4,Very Good,1009,New York
11,3,2024-07-27,38,Pod 39,224,284,8.8,Excellent,1555,New York
11,3,2024-07-27,39,Courtyard New York Manhattan/ Midtown East,729,413,8.8,Excellent,2036,New York
11,3,2024-07-27,40,Millennium Downtown New York,289,342,7.4,Good,2358,New York
11,3,2024-07-27,41,The Westin New York Grand Central,590,394,8.8,Excellent,2682,New York
11,3,2024-07-27,42,DoubleTree by Hilton New York Times Square West,271,315,7.2,Good,1340,New York
11,3,2024-07-27,43,Archer Hotel New York,305,354,9.2,Wonderful,1007,Central New York City
11,3,2024-07-27,44,Broadway Plaza Hotel,329,355,9.2,Wonderful,1527,New York
11,3,2024-07-27,45,"The Bernic Hotel New York City, Tapestry Collection by Hilton",251,292,8.8,Excellent,1002,New York
11,3,2024-07-27,46,"Hotel Indigo - NYC Downtown - Wall Street, an IHG Hotel",216,286,9.0,Wonderful,908,New York
11,3,2024-07-27,47,Sheraton Tribeca New York Hotel,269,312,8.4,Very Good,1039,New York
11,3,2024-07-27,48,Hotel Beacon,499,406,9.2,Wonderful,1044,Upper West Side
11,3,2024-07-27,49,The New Yorker A Wyndham Hotel,284,363,8.2,Very Good,4690,New York
11,3,2024-07-27,50,The Flat NYC,274,255,8.6,Excellent,301,New York
11,3,2024-07-27,51,The Hotel Chelsea,490,510,9.8,Exceptional,725,Chelsea
11,3,2024-07-27,52,DoubleTree by Hilton New York Downtown,260,302,7.8,Good,1673,New York
11,3,2024-07-27,53,Sofitel New York,284,364,8.6,Excellent,1006,Central New York City
11,3,2024-07-27,54,The Luxury Collection Hotel Manhattan Midtown,356,454,8.6,Excellent,1006,New York
11,3,2024-07-27,55,"Holiday Inn New York City - Times Square, an IHG Hotel",292,339,8.2,Very Good,1476,New York
11,3,2024-07-27,56,Hotel 32 32,338,329,8.0,Very Good,1654,New York
11,3,2024-07-27,57,DoubleTree by Hilton Hotel New York City - Chelsea,267,310,7.8,Good,1092,Chelsea
11,3,2024-07-27,58,Grayson Hotel in the Unbound Collection by Hyatt,251,326,9.2,Wonderful,348,Central New York City
11,3,2024-07-27,59,SpringHill Suites by Marriott New York Midtown Manhattan/Park Avenue,246,285,9.0,Wonderful,235,New York
11,3,2024-07-27,60,Renaissance New York Midtown Hotel,323,374,9.2,Wonderful,1004,New York
11,3,2024-07-27,61,Eurostars Wall Street,212,247,7.6,Good,1003,New York
11,3,2024-07-27,62,Four Points by Sheraton Midtown-Times Square,269,312,8.8,Excellent,1341,New York
11,3,2024-07-27,63,East Village Hotel,226,265,8.2,Very Good,656,New York
11,3,2024-07-27,64,Four Points By Sheraton New York Downtown,246,285,8.0,Very Good,1613,New York
11,3,2024-07-27,65,Wingate by Wyndham New York Midtown South/5th Ave,285,330,8.6,Excellent,1011,New York
11,3,2024-07-27,66,Refinery Hotel,349,376,9.0,Wonderful,1006,Central New York City
11,3,2024-07-27,67,The Gotham Hotel,339,342,8.6,Excellent,1005,New York
11,3,2024-07-27,68,"The Cloud One New York-Downtown, by the Motel One Group",289,335,8.8,Excellent,650,New York
11,3,2024-07-27,69,"Thompson Central Park New York, by Hyatt",315,405,9.0,Wonderful,628,New York
11,3,2024-07-27,70,Fitzpatrick Grand Central,248,317,9.0,Wonderful,1003,New York
11,3,2024-07-27,71,Hampton Inn Madison Square Garden Area Hotel,220,256,8.2,Very Good,1064,Chelsea
11,3,2024-07-27,72,New York Marriott Marquis,423,535,9.2,Wonderful,2883,Theater District
11,3,2024-07-27,73,"The Algonquin Hotel Times Square, Autograph Collection",239,318,8.8,Excellent,1002,Central New York City
11,3,2024-07-27,74,Orchard Street Hotel,233,288,7.2,Good,658,New York
11,3,2024-07-27,75,Hilton New York Fashion District,278,323,8.2,Very Good,1017,Chelsea
11,3,2024-07-27,76,The Bryant Park Hotel,295,376,9.2,Wonderful,1007,Central New York City
11,3,2024-07-27,77,"Kimpton Hotel Eventi, an IHG Hotel",309,396,9.0,Wonderful,1004,Chelsea
11,3,2024-07-27,78,The Shoreham Hotel,253,306,7.6,Good,1008,Central New York City
11,3,2024-07-27,79,Hotel Boutique at Grand Central,288,363,8.6,Excellent,1086,New York
11,3,2024-07-27,80,"Park South Hotel, part of JdV by Hyatt",240,313,9.2,Wonderful,1001,New York
11,3,2024-07-27,81,The Shelburne Sonesta New York,329,354,8.6,Excellent,1391,New York
11,3,2024-07-27,82,Motto By Hilton New York City Times Square,239,312,9.0,Wonderful,967,Theater District
11,3,2024-07-27,83,The Marlton Hotel,377,383,9.2,Wonderful,1004,Greenwich Village
11,3,2024-07-27,84,Made Hotel,278,357,9.2,Wonderful,329,New York
11,3,2024-07-27,85,W New York - Times Square,296,373,8.6,Excellent,1172,Theater District
11,3,2024-07-27,86,citizenM New York Bowery,325,376,9.2,Wonderful,1175,New York
11,3,2024-07-27,87,Fairfield Inn & Suites New York Manhattan / Central Park,295,342,8.4,Very Good,1002,New York
11,3,2024-07-27,88,Hotel Stanford,314,345,8.6,Excellent,137,New York
11,3,2024-07-27,89,"The Langham, New York, Fifth Avenue",549,635,9.4,Exceptional,1004,New York
11,3,2024-07-27,90,The James New York - NoMad,249,339,8.6,Excellent,1005,New York
11,3,2024-07-27,91,Hampton Inn Manhattan/Times Square Central,309,358,9.0,Wonderful,1634,Theater District
11,3,2024-07-27,92,Hotel AKA NoMad,315,405,8.6,Excellent,1007,New York
11,3,2024-07-27,93,The Renwick,259,311,8.8,Excellent,1008,New York
11,3,2024-07-27,94,Library Hotel by Library Hotel Collection,349,389,9.6,Exceptional,1003,New York
11,3,2024-07-27,95,Hotel Mulberry,269,312,9.0,Wonderful,1005,New York
11,3,2024-07-27,96,Fitzpatrick Manhattan Hotel,288,363,9.0,Wonderful,1006,New York
11,3,2024-07-27,97,Virgin Hotels New York City,385,470,8.8,Excellent,1600,New York
11,3,2024-07-27,98,The Gallivant Times Square,224,278,6.4,N/A,2783,Theater District
11,3,2024-07-27,99,"Dream Downtown, by Hyatt",236,332,7.6,Good,1107,New York
11,4,2024-07-27,0,"PUBLIC, an Ian Schrager hotel",398,506,8.2,Very Good,2637,New York
11,4,2024-07-27,1,Hilton Garden Inn New York Times Square South,284,329,9.0,Wonderful,3229,New York
11,4,2024-07-27,2,The Maritime Hotel,277,290,9.4,Exceptional,1004,New York
11,4,2024-07-27,3,Pod Times Square,233,294,8.8,Excellent,4195,New York
11,4,2024-07-27,4,Delta Hotels by Marriott New York Times Square,259,256,7.8,Good,536,New York
11,4,2024-07-27,5,Chelsea Savoy Hotel,275,319,8.6,Excellent,2006,Chelsea
11,4,2024-07-27,6,Park Terrace Hotel,311,401,9.4,Exceptional,1332,Central New York City
11,4,2024-07-27,7,Courtyard by Marriott New York World Trade Center Area,215,250,8.8,Excellent,570,New York
11,4,2024-07-27,8,Millennium Hilton New York One UN Plaza,254,335,8.2,Very Good,1382,New York
11,4,2024-07-27,9,"Club Quarters Hotel, Grand Central",288,363,8.8,Excellent,2047,New York
11,4,2024-07-27,10,Best Western Premier Empire State Hotel,267,310,9.0,Wonderful,711,New York
11,4,2024-07-27,11,70 Park Avenue,220,296,9.0,Wonderful,1004,New York
11,4,2024-07-27,12,Arlo Midtown,339,388,9.2,Wonderful,5379,New York
11,4,2024-07-27,13,"Holiday Inn Manhattan 6th Ave - Chelsea, an IHG Hotel",254,295,7.4,Good,1007,Chelsea
11,4,2024-07-27,14,Fairfield Inn & Suites New York Midtown Manhattan/Penn Station,270,313,8.8,Excellent,1320,Chelsea
11,4,2024-07-27,15,Moxy NYC Downtown,269,291,8.6,Excellent,1051,New York
11,4,2024-07-27,16,Hotel 27 by LuxUrban,220,256,7.6,Good,461,New York
11,4,2024-07-27,17,RIU Plaza Manhattan Times Square,445,370,9.0,Wonderful,3279,Theater District
11,4,2024-07-27,18,Courtyard by Marriott New York City Manhattan Fifth Avenue,254,295,8.4,Very Good,1001,New York
11,4,2024-07-27,19,Hilton Garden Inn New York/Times Square Central,237,306,8.2,Very Good,1878,Theater District
11,4,2024-07-27,20,Hilton Garden Inn New York/West 35th Street,280,325,9.0,Wonderful,2177,New York
11,4,2024-07-27,21,The FIDI Hotel,254,270,8.8,Excellent,440,New York
11,4,2024-07-27,22,Courtyard by Marriott New York Manhattan / Chelsea,281,328,9.2,Wonderful,1005,Chelsea
11,4,2024-07-27,23,"Club Quarters Hotel, World Trade Center",260,331,8.6,Excellent,1431,New York
11,4,2024-07-27,24,Orchard Street Hotel,233,288,7.2,Good,658,New York
11,4,2024-07-27,25,Radio City Apartments,291,304,8.8,Excellent,3612,Theater District
11,4,2024-07-27,26,"Club Quarters, Times Square - Midtown",296,372,8.6,Excellent,2655,Central New York City
11,4,2024-07-27,27,Hotel Beacon,499,406,9.2,Wonderful,1044,Upper West Side
11,4,2024-07-27,28,Arlo NoMad,289,342,8.6,Excellent,1324,New York
11,4,2024-07-27,29,Archer Hotel New York,305,354,9.2,Wonderful,1007,Central New York City
11,4,2024-07-27,30,Broadway Plaza Hotel,329,355,9.2,Wonderful,1527,New York
11,4,2024-07-27,31,Freehand New York,224,294,8.2,Very Good,1074,New York
11,4,2024-07-27,32,Fairfield Inn by Marriott New York Manhattan/Times Square,281,326,8.8,Excellent,1148,New York
11,4,2024-07-27,33,Hyatt Grand Central New York,278,369,8.0,Very Good,3851,New York
11,4,2024-07-27,34,Pod 39,224,284,8.8,Excellent,1555,New York
11,4,2024-07-27,35,"The Cloud One New York-Downtown, by the Motel One Group",289,335,8.8,Excellent,650,New York
11,4,2024-07-27,36,Wingate by Wyndham New York Midtown South/5th Ave,285,330,8.6,Excellent,1011,New York
11,4,2024-07-27,37,The Flat NYC,274,255,8.6,Excellent,301,New York
11,4,2024-07-27,38,Hilton Garden Inn New York/Manhattan-Midtown East,265,308,8.2,Very Good,1256,New York
11,4,2024-07-27,39,World Center Hotel,270,342,8.6,Excellent,2098,New York
11,4,2024-07-27,40,SpringHill Suites by Marriott New York Midtown Manhattan/Park Avenue,246,285,9.0,Wonderful,235,New York
11,4,2024-07-27,41,Hotel St. James,359,374,8.6,Excellent,4506,Theater District
11,4,2024-07-27,42,Made Hotel,278,357,9.2,Wonderful,329,New York
11,4,2024-07-27,43,Sofitel New York,284,364,8.6,Excellent,1006,Central New York City
11,4,2024-07-27,44,Paramount Times Square,224,301,7.2,Good,2773,Theater District
11,4,2024-07-27,45,Hilton Garden Inn New York/Midtown Park Ave,264,307,8.4,Very Good,1009,New York
11,4,2024-07-27,46,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,246,286,8.8,Excellent,1734,New York
11,4,2024-07-27,47,"The Algonquin Hotel Times Square, Autograph Collection",239,318,8.8,Excellent,1002,Central New York City
11,4,2024-07-27,48,Renaissance New York Midtown Hotel,323,374,9.2,Wonderful,1004,New York
11,4,2024-07-27,49,"Hotel Indigo - NYC Downtown - Wall Street, an IHG Hotel",216,286,9.0,Wonderful,908,New York
11,4,2024-07-27,50,The Bryant Park Hotel,295,376,9.2,Wonderful,1007,Central New York City
11,4,2024-07-27,51,Fitzpatrick Grand Central,248,317,9.0,Wonderful,1003,New York
11,4,2024-07-27,52,Hotel 32 32,338,329,8.0,Very Good,1654,New York
11,4,2024-07-27,53,"Park South Hotel, part of JdV by Hyatt",240,313,9.2,Wonderful,1001,New York
11,4,2024-07-27,54,Courtyard New York Manhattan/ Midtown East,729,413,8.8,Excellent,2036,New York
11,4,2024-07-27,55,Millennium Downtown New York,289,342,7.4,Good,2358,New York
11,4,2024-07-27,56,"Holiday Inn New York City - Times Square, an IHG Hotel",292,339,8.2,Very Good,1476,New York
11,4,2024-07-27,57,East Village Hotel,226,265,8.2,Very Good,656,New York
11,4,2024-07-27,58,The New Yorker A Wyndham Hotel,284,363,8.2,Very Good,4691,New York
11,4,2024-07-27,59,The Gotham Hotel,339,342,8.6,Excellent,1005,New York
11,4,2024-07-27,60,Grayson Hotel in the Unbound Collection by Hyatt,251,326,9.2,Wonderful,348,Central New York City
11,4,2024-07-27,61,citizenM New York Bowery,325,376,9.2,Wonderful,1175,New York
11,4,2024-07-27,62,"Kimpton Hotel Eventi, an IHG Hotel",309,396,9.0,Wonderful,1004,Chelsea
11,4,2024-07-27,63,Hotel Boutique at Grand Central,288,363,8.6,Excellent,1086,New York
11,4,2024-07-27,64,"The Bernic Hotel New York City, Tapestry Collection by Hilton",251,292,8.8,Excellent,1002,New York
11,4,2024-07-27,65,"Thompson Central Park New York, by Hyatt",315,405,9.0,Wonderful,628,New York
11,4,2024-07-27,66,Library Hotel by Library Hotel Collection,349,389,9.6,Exceptional,1003,New York
11,4,2024-07-27,67,"Hotel Indigo NYC Financial District, an IHG Hotel",237,275,9.2,Wonderful,415,New York
11,4,2024-07-27,68,DoubleTree by Hilton Hotel New York City - Chelsea,267,310,7.8,Good,1092,Chelsea
11,4,2024-07-27,69,The Renwick,259,311,8.8,Excellent,1008,New York
11,4,2024-07-27,70,Four Points By Sheraton New York Downtown,246,285,8.0,Very Good,1613,New York
11,4,2024-07-27,71,"The Lexington Hotel, Autograph Collection",220,291,8.4,Very Good,1008,New York
11,4,2024-07-27,72,The Hotel Chelsea,490,510,9.8,Exceptional,725,Chelsea
11,4,2024-07-27,73,Hampton Inn Manhattan/Times Square Central,309,358,9.0,Wonderful,1634,Theater District
11,4,2024-07-27,74,Four Points by Sheraton Midtown-Times Square,269,312,8.8,Excellent,1341,New York
11,4,2024-07-27,75,"The Draper New York, Tapestry Collection by Hilton",284,329,8.8,Excellent,740,New York
11,4,2024-07-27,76,The Westin New York Grand Central,590,394,8.8,Excellent,2682,New York
11,4,2024-07-27,77,Hampton Inn Madison Square Garden Area Hotel,220,256,8.2,Very Good,1064,Chelsea
11,4,2024-07-27,78,The Marlton Hotel,377,383,9.2,Wonderful,1004,Greenwich Village
11,4,2024-07-27,79,Hotel AKA NoMad,315,405,8.6,Excellent,1007,New York
11,4,2024-07-27,80,Tuscany by LuxUrban,286,332,8.4,Very Good,1011,New York
11,4,2024-07-27,81,The Shelburne Sonesta New York,329,354,8.6,Excellent,1391,New York
11,4,2024-07-27,82,The Luxury Collection Hotel Manhattan Midtown,356,454,8.6,Excellent,1006,New York
11,4,2024-07-27,83,Hotel Mulberry,269,312,9.0,Wonderful,1005,New York
11,4,2024-07-27,84,Refinery Hotel,349,376,9.0,Wonderful,1006,Central New York City
11,4,2024-07-27,85,Sheraton Tribeca New York Hotel,269,312,8.4,Very Good,1039,New York
11,4,2024-07-27,86,Tempo by Hilton New York Times Square,468,581,9.4,Exceptional,2749,Theater District
11,4,2024-07-27,87,"The Beekman, A Thompson Hotel, by Hyatt",336,435,9.4,Exceptional,1003,New York
11,4,2024-07-27,88,The Prince Kitano New York,349,404,9.2,Wonderful,1546,New York
11,4,2024-07-27,89,W New York - Times Square,296,373,8.6,Excellent,1172,Theater District
11,4,2024-07-27,90,JG Sohotel,311,382,8.6,Excellent,254,SoHo
11,4,2024-07-27,91,Fitzpatrick Manhattan Hotel,288,363,9.0,Wonderful,1006,New York
11,4,2024-07-27,92,The James New York - NoMad,249,339,8.6,Excellent,1005,New York
11,4,2024-07-27,93,Motto By Hilton New York City Times Square,239,312,9.0,Wonderful,967,Theater District
11,4,2024-07-27,94,Fairfield Inn & Suites New York Manhattan / Central Park,295,342,8.4,Very Good,1002,New York
11,4,2024-07-27,95,DoubleTree by Hilton New York Downtown,260,302,7.8,Good,1673,New York
11,4,2024-07-27,96,The Shoreham Hotel,253,306,7.6,Good,1008,Central New York City
11,4,2024-07-27,97,DoubleTree by Hilton New York Times Square West,271,315,7.2,Good,1340,New York
11,4,2024-07-27,98,NH Collection New York Madison Avenue,280,364,8.8,Excellent,527,New York
11,4,2024-07-27,99,New York Marriott Marquis,423,535,9.2,Wonderful,2883,Theater District
11,5,2024-07-27,0,Millennium Hilton New York One UN Plaza,254,335,8.2,Very Good,1382,New York
11,5,2024-07-27,1,Moxy NYC East Village,263,339,8.8,Excellent,1016,New York
11,5,2024-07-27,2,Courtyard by Marriott New York Manhattan / Chelsea,281,328,9.2,Wonderful,1005,Chelsea
11,5,2024-07-27,3,"PUBLIC, an Ian Schrager hotel",398,506,8.2,Very Good,2637,New York
11,5,2024-07-27,4,Hilton Garden Inn New York Times Square South,284,329,9.0,Wonderful,3229,New York
11,5,2024-07-27,5,Delta Hotels by Marriott New York Times Square,259,256,7.8,Good,536,New York
11,5,2024-07-27,6,The Maritime Hotel,277,290,9.4,Exceptional,1004,New York
11,5,2024-07-27,7,Courtyard by Marriott New York World Trade Center Area,215,250,8.8,Excellent,570,New York
11,5,2024-07-27,8,The Muse New York,344,444,9.2,Wonderful,1069,Theater District
11,5,2024-07-27,9,Pod Times Square,233,294,8.8,Excellent,4195,New York
11,5,2024-07-27,10,Moxy NYC Downtown,269,291,8.6,Excellent,1051,New York
11,5,2024-07-27,11,Park Terrace Hotel,311,401,9.4,Exceptional,1332,Central New York City
11,5,2024-07-27,12,Renaissance New York Midtown Hotel,323,374,9.2,Wonderful,1004,New York
11,5,2024-07-27,13,Hilton Garden Inn New York/Times Square Central,237,306,8.2,Very Good,1878,Theater District
11,5,2024-07-27,14,Courtyard by Marriott New York Manhattan / Chelsea,281,328,9.2,Wonderful,1005,Chelsea
11,5,2024-07-27,15,Fairfield Inn & Suites New York Midtown Manhattan/Penn Station,270,313,8.8,Excellent,1320,Chelsea
11,5,2024-07-27,16,Hilton Garden Inn New York/West 35th Street,280,325,9.0,Wonderful,2177,New York
11,5,2024-07-27,17,Fairfield Inn by Marriott New York Manhattan/Times Square,281,326,8.8,Excellent,1148,New York
11,5,2024-07-27,18,Best Western Premier Empire State Hotel,267,310,9.0,Wonderful,711,New York
11,5,2024-07-27,19,RIU Plaza Manhattan Times Square,445,370,9.0,Wonderful,3279,Theater District
11,5,2024-07-27,20,Courtyard by Marriott New York City Manhattan Fifth Avenue,254,295,8.4,Very Good,1001,New York
11,5,2024-07-27,21,SpringHill Suites by Marriott New York Midtown Manhattan/Park Avenue,246,285,9.0,Wonderful,235,New York
11,5,2024-07-27,22,Arlo Midtown,339,388,9.2,Wonderful,5379,New York
11,5,2024-07-27,23,Chelsea Savoy Hotel,275,319,8.6,Excellent,2006,Chelsea
11,5,2024-07-27,24,Arlo NoMad,289,342,8.6,Excellent,1324,New York
11,5,2024-07-27,25,"Club Quarters Hotel, Grand Central",288,363,8.8,Excellent,2047,New York
11,5,2024-07-27,26,70 Park Avenue,220,296,9.0,Wonderful,1004,New York
11,5,2024-07-27,27,Freehand New York,224,294,8.2,Very Good,1074,New York
11,5,2024-07-27,28,"The Cloud One New York-Downtown, by the Motel One Group",289,335,8.8,Excellent,650,New York
11,5,2024-07-27,29,Residence Inn by Marriott New York Manhattan/Midtown East,334,389,9.2,Wonderful,1006,New York
11,5,2024-07-27,30,Sonder Henri on 24,349,404,8.2,Very Good,96,New York
11,5,2024-07-27,31,HOTEL FUEGO BRONX,199,220,10,Exceptional,1,Bronx
11,5,2024-07-27,32,The FIDI Hotel,254,270,8.8,Excellent,440,New York
11,5,2024-07-27,33,"The Lexington Hotel, Autograph Collection",220,291,8.4,Very Good,1008,New York
11,5,2024-07-27,34,Pod 39,224,284,8.8,Excellent,1555,New York
11,5,2024-07-27,35,"Club Quarters, Times Square - Midtown",296,372,8.6,Excellent,2655,Central New York City
11,5,2024-07-27,36,Hyatt Grand Central New York,278,369,8.0,Very Good,3851,New York
11,5,2024-07-27,37,Radio City Apartments,291,304,8.8,Excellent,3612,Theater District
11,5,2024-07-27,38,Hilton Garden Inn New York/Manhattan-Midtown East,265,308,8.2,Very Good,1256,New York
11,5,2024-07-27,39,The Westin New York Grand Central,590,394,8.8,Excellent,2682,New York
11,5,2024-07-27,40,East Village Hotel,226,265,8.2,Very Good,656,New York
11,5,2024-07-27,41,Courtyard New York Manhattan/ Midtown East,729,413,8.8,Excellent,2036,New York
11,5,2024-07-27,42,Wingate by Wyndham New York Midtown South/5th Ave,285,330,8.6,Excellent,1011,New York
11,5,2024-07-27,43,Broadway Plaza Hotel,329,355,9.2,Wonderful,1527,New York
11,5,2024-07-27,44,Hotel 27 by LuxUrban,220,256,7.6,Good,461,New York
11,5,2024-07-27,45,Renaissance New York Midtown Hotel,323,374,9.2,Wonderful,1004,New York
11,5,2024-07-27,46,Four Points by Sheraton Midtown-Times Square,269,312,8.8,Excellent,1341,New York
11,5,2024-07-27,47,Hilton Garden Inn New York/Midtown Park Ave,264,307,8.4,Very Good,1009,New York
11,5,2024-07-27,48,Virgin Hotels New York City,385,470,8.8,Excellent,1600,New York
11,5,2024-07-27,49,The Fifth Avenue Hotel,795,916,9.4,Exceptional,21,New York
11,5,2024-07-27,50,Archer Hotel New York,305,354,9.2,Wonderful,1007,Central New York City
11,5,2024-07-27,51,"Holiday Inn Manhattan 6th Ave - Chelsea, an IHG Hotel",254,295,7.4,Good,1007,Chelsea
11,5,2024-07-27,52,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,246,286,8.8,Excellent,1734,New York
11,5,2024-07-27,53,"The Algonquin Hotel Times Square, Autograph Collection",239,318,8.8,Excellent,1002,Central New York City
11,5,2024-07-27,54,World Center Hotel,270,342,8.6,Excellent,2098,New York
11,5,2024-07-27,55,W New York - Times Square,296,373,8.6,Excellent,1172,Theater District
11,5,2024-07-27,56,Four Points By Sheraton New York Downtown,246,285,8.0,Very Good,1613,New York
11,5,2024-07-27,57,SpringHill Suites by Marriott New York Midtown Manhattan,284,329,8.8,Excellent,1002,New York
11,5,2024-07-27,58,Hampton Inn New York Times Square,312,362,8.2,Very Good,1331,Theater District
11,5,2024-07-27,59,Sheraton Tribeca New York Hotel,269,312,8.4,Very Good,1039,New York
11,5,2024-07-27,60,"Park South Hotel, part of JdV by Hyatt",240,313,9.2,Wonderful,1001,New York
11,5,2024-07-27,61,"Club Quarters Hotel, World Trade Center",260,331,8.6,Excellent,1431,New York
11,5,2024-07-27,62,The Flat NYC,274,255,8.6,Excellent,301,New York
11,5,2024-07-27,63,Paramount Times Square,224,301,7.2,Good,2773,Theater District
11,5,2024-07-27,64,Millennium Hilton New York One UN Plaza,254,335,8.2,Very Good,1382,New York
11,5,2024-07-27,65,Hotel Beacon,499,406,9.2,Wonderful,1044,Upper West Side
11,5,2024-07-27,66,Sofitel New York,284,364,8.6,Excellent,1006,Central New York City
11,5,2024-07-27,67,Grayson Hotel in the Unbound Collection by Hyatt,251,326,9.2,Wonderful,348,Central New York City
11,5,2024-07-27,68,The New Yorker A Wyndham Hotel,284,363,8.2,Very Good,4691,New York
11,5,2024-07-27,69,New York Marriott Marquis,423,535,9.2,Wonderful,2883,Theater District
11,5,2024-07-27,70,The Luxury Collection Hotel Manhattan Midtown,356,454,8.6,Excellent,1006,New York
11,5,2024-07-27,71,"The Bernic Hotel New York City, Tapestry Collection by Hilton",251,292,8.8,Excellent,1002,New York
11,5,2024-07-27,72,Hampton Inn Madison Square Garden Area Hotel,220,256,8.2,Very Good,1064,Chelsea
11,5,2024-07-27,73,DoubleTree by Hilton Hotel New York City - Chelsea,267,310,7.8,Good,1092,Chelsea
11,5,2024-07-27,74,Hampton Inn Manhattan/Times Square Central,309,358,9.0,Wonderful,1634,Theater District
11,5,2024-07-27,75,"Thompson Central Park New York, by Hyatt",315,405,9.0,Wonderful,628,New York
11,5,2024-07-27,76,Millennium Downtown New York,289,342,7.4,Good,2358,New York
11,5,2024-07-27,77,Motto By Hilton New York City Times Square,239,312,9.0,Wonderful,967,Theater District
11,5,2024-07-27,78,"The Draper New York, Tapestry Collection by Hilton",284,329,8.8,Excellent,740,New York
11,5,2024-07-27,79,Made Hotel,278,357,9.2,Wonderful,329,New York
11,5,2024-07-27,80,Refinery Hotel,349,376,9.0,Wonderful,1006,Central New York City
11,5,2024-07-27,81,The James New York - NoMad,249,339,8.6,Excellent,1005,New York
11,5,2024-07-27,82,Hilton New York Fashion District,278,323,8.2,Very Good,1017,Chelsea
11,5,2024-07-27,83,DoubleTree by Hilton New York Downtown,260,302,7.8,Good,1673,New York
11,5,2024-07-27,84,DoubleTree by Hilton New York Times Square West,271,315,7.2,Good,1340,New York
11,5,2024-07-27,85,"Holiday Inn New York City - Times Square, an IHG Hotel",292,339,8.2,Very Good,1476,New York
11,5,2024-07-27,86,"Hotel Indigo - NYC Downtown - Wall Street, an IHG Hotel",216,286,9.0,Wonderful,908,New York
11,5,2024-07-27,87,TownePlace Suites by Marriott New York Manhattan/Chelsea,251,292,8.2,Very Good,371,Chelsea
11,5,2024-07-27,88,Courtyard by Marriott New York Manhattan/Times Square,296,343,8.6,Excellent,1005,New York
11,5,2024-07-27,89,The Wall Street Hotel,510,589,9.8,Exceptional,269,New York
11,5,2024-07-27,90,The Bryant Park Hotel,295,376,9.2,Wonderful,1007,Central New York City
11,5,2024-07-27,91,Hotel Hayden,209,250,7.6,Good,1003,Chelsea
